signal,doa,ref_sp
0.90090203,-100.0,0.7670029
-0.68203425,2.974815,0.76573783
-1.4029422,-100.0,0.764471
-0.3506606,7.153792,0.7632023
1.1448236,32.423073,0.76193184
1.1933564,-100.0,0.7606596
-0.26640326,-4.8023953,0.7593856
-1.3894538,19.549961,0.7581098
-0.75636286,7.2967534,0.7568323
0.8327009,23.484547,0.7555531
0.0,43.060787,0.75427216
-1.3149464,-27.106552,0.7529896
-0.96792185,12.228765,0.75170535
0.60246664,34.409416,0.75041944
1.4113929,-100.0,0.74913186
0.4364487,-100.0,0.7478427
-1.0901264,11.493237,0.74655193
-1.2388823,-100.0,0.7452596
0.17819476,-100.0,0.7439656
1.3700501,-26.15027,0.7426702
0.83028847,-18.214756,0.7413731
-0.75888115,13.3560295,0.7400746
-1.388895,39.83027,0.73877454
-0.26347366,-100.0,0.737473
1.194954,-44.387608,0.73616993
1.1430701,-28.757635,0.7348655
1.4142135,-100.0,0.73355955
-0.64976597,-16.170952,0.7322522
-0.81713855,3.9701,0.7309434
1.400641,-100.0,0.7296332
-0.46992138,-26.071836,0.7283217
-0.96882653,21.752789,0.72700876
1.3601836,-36.06872,0.72569454
-0.28105688,10.239366,0.72437894
-1.1019182,24.845901,0.723062
1.2936182,-44.082123,0.72174376
-0.086797625,24.263035,0.7204243
-1.2138592,38.585464,0.7191035
1.2022223,-100.0,0.7177815
0.109127685,-100.0,0.71645826
-1.3025006,40.090946,0.7151337
1.0877503,-100.0,0.71380806
0.0,8.020235,0.7124812
-1.2561067,28.099758,0.71115315
1.1542463,-100.0,0.7098239
0.19546078,-20.289454,0.7084936
-1.3338568,41.31778,0.7071621
1.0302306,-100.0,0.7058295
0.38716978,-42.710304,0.7044958
-1.386004,42.041843,0.703161
0.88644016,-44.69741,0.7018252
0.5714472,-23.5059,0.7004883
-1.4115474,12.690747,0.6991504
0.72563475,-100.0,0.6978115
0.744756,-100.0,0.6964715
-1.4099969,14.594932,0.6951306
0.5509012,-28.36977,0.6937887
0.90376943,-7.482389,0.6924459
1.9922003,37.349003,0.6911021
0.27966598,-100.0,0.68975735
-0.4606968,-100.0,0.6884118
0.40687072,-25.500847,0.68706524
-1.3209921,-29.583527,0.6857178
-1.5324457,0.17260171,0.6843696
0.64788026,20.341331,0.6830205
0.16551435,-41.886654,0.68167055
0.1516449,-22.966679,0.68031985
1.8787521,33.156174,0.6789683
0.4059768,-31.66853,0.67761594
-1.0175129,1.339968,0.67626286
0.080191605,32.76921,0.674909
-0.97474337,-100.0,0.6735544
-1.5744033,-100.0,0.67219913
0.78297126,-4.8041596,0.6708431
0.0,-100.0,0.6694864
0.2173553,-100.0,0.668129
-1.808496,-14.568431,0.66677094
-0.9329484,-100.0,0.66541225
0.7197246,13.186772,0.6640529
-0.25015265,28.281464,0.66269296
0.69781893,-100.0,0.6613324
1.8840631,-39.38953,0.6599713
-0.2350033,-8.915215,0.6586096
-0.6583753,-100.0,0.65724736
0.13616976,-100.0,0.65588456
-1.5312663,-7.8539367,0.6545212
-1.0789745,-32.723454,0.6531574
1.0785906,-18.17474,0.65179306
0.2787731,29.870216,0.6504283
0.4130437,-32.446568,0.649063
2.3938828,-13.971486,0.64769727
1.2870897,27.276007,0.64633113
0.020786766,-18.119152,0.6449645
0.29282105,6.3750234,0.64359754
-0.01727018,31.721409,0.64223015
-1.6803162,-100.0,0.6408624
-1.9951781,-100.0,0.6394943
-0.57227445,9.300524,0.63812584
-0.17488278,-26.323818,0.6367571
-0.7343007,-2.0071273,0.63538796
0.16900137,21.826263,0.63401854
1.547118,-41.147285,0.6326488
0.9438847,15.875736,0.6312789
-0.18242922,42.636856,0.6299086
0.36080208,-100.0,0.62853813
0.8108673,-7.902643,0.62716746
0.0,30.371546,0.62579656
-0.6728894,-100.0,0.6244254
0.32406363,5.139265,0.6230541
0.75436586,21.164927,0.62168264
-0.62252855,-29.275282,0.62031096
-1.2376955,-1.3490018,0.6189392
-0.27616894,25.136396,0.6175673
-0.25344545,-100.0,0.61619526
-1.1792899,10.803773,0.61482316
-0.43641952,30.34536,0.61345094
1.2984958,-100.0,0.61207867
1.319481,6.4708395,0.6107063
0.58600414,34.218105,0.609334
1.2416167,-100.0,0.6079616
1.6149174,-100.0,0.60658914
-0.051716406,15.691637,0.60521674
1.4142135,-37.117634,0.60384434
-0.6280544,-10.20865,0.60247195
-0.8563738,10.014192,0.6010996
1.3886881,-100.0,0.59972733
-0.37706318,-10.335727,0.5983551
-1.0537795,16.50501,0.59698296
1.3130333,-100.0,0.595611
-0.11246063,-100.0,0.59423906
-1.2131454,32.397396,0.59286726
1.18998,-29.770208,0.5914956
0.15620159,15.835967,0.5901241
-1.3287188,33.076115,0.58875275
1.0239704,-100.0,0.58738154
0.41922516,-18.382318,0.5860106
-1.3963275,37.130005,0.58463985
0.82099706,-100.0,0.5832693
0.0,-100.0,0.581899
1.2671021,-26.74104,0.5805289
-1.1254439,-33.58241,0.57915914
-0.26747945,-7.2830176,0.5777896
1.36302,23.375406,0.57642037
-0.9431589,-100.0,0.5750514
-0.5253033,-100.0,0.5736828
1.409735,-6.7582335,0.5723145
-0.7268275,-26.791445,0.5709465
-0.76416457,-8.123456,0.5695789
1.4055607,27.202188,0.5682117
-0.4842587,-100.0,0.5668448
-0.97544074,-100.0,0.5654783
1.350648,44.048416,0.5641123
-0.22420895,-31.291113,0.56274664
-1.151505,-6.0643206,0.56138146
1.9469048,9.949977,0.5600167
0.16582397,-100.0,0.55865234
-1.2895849,-42.998573,0.5572885
-0.17117967,-24.950724,0.5559252
-0.16550483,-11.141973,0.55456233
-0.42485666,27.623337,0.55319995
1.3153782,41.975857,0.55183816
1.1504203,-100.0,0.55047685
-1.4061924,-36.900814,0.5491161
-1.1968722,-5.7100053,0.5477559
0.6132642,-100.0,0.5463963
0.23445763,-100.0,0.54503727
0.23028952,25.077463,0.5436788
1.1600591,-100.0,0.542321
-0.4566048,-34.009552,0.54096377
-1.9156792,30.343718,0.5396072
0.0,-100.0,0.5382513
1.7734754,-100.0,0.53689605
0.24328518,-35.57224,0.5355414
-0.59598255,-100.0,0.5341875
0.064750746,-3.2279768,0.5328343
-0.8444114,29.851505,0.5314818
-0.82355326,-100.0,0.53012997
1.5051075,-100.0,0.5287789
1.2991444,-9.150685,0.5274286
-1.0748054,-37.404766,0.52607906
-0.82628936,-5.9171605,0.52473027
0.14222033,36.09908,0.52338225
-0.47428468,-100.0,0.522035
0.43504873,-30.337156,0.5206886
1.6787965,38.713223,0.51934296
-0.33343306,-100.0,0.51799816
1.9223096,-100.0,0.5166542
1.0533149,-20.788445,0.5153111
-0.34331426,-26.107544,0.5139689
-0.49873927,-5.6719675,0.5126275
0.24043639,20.04422,0.511287
0.09728005,-100.0,0.5099474
-1.1999837,-23.5742,0.5086087
-1.8727744,7.5357137,0.50727093
-0.8210162,-100.0,0.5059341
0.640356,-22.157171,0.5045982
0.76408577,-0.876614,0.50326324
-0.018820623,-42.250652,0.5019292
0.075077064,9.615594,0.5005962
1.2508239,40.211422,0.49926418
1.729035,-100.0,0.49793315
0.5218502,-100.0,0.49660313
0.0,19.720032,0.4952741
1.3945415,-100.0,0.4939461
1.2074878,-100.0,0.49261916
0.19337457,37.799896,0.49129325
0.14874673,-100.0,0.48996842
1.0444692,-17.261515,0.48864466
1.0951711,5.904083,0.48732197
-0.34880552,-15.933642,0.48600036
-1.6457164,18.919453,0.48467988
-1.2887428,33.15161,0.4833605
-0.14357673,-100.0,0.48204222
-0.017121624,-100.0,0.4807251
-0.8202925,-33.868843,0.47940913
-0.77659595,-100.0,0.4780943
0.6672131,-100.0,0.47678062
1.8243253,-1.6547185,0.47546816
2.3840342,-29.815903,0.47415686
0.63817006,-14.984848,0.47284675
-1.0375105,9.868016,0.47153786
0.0989922,-100.0,0.47023016
0.5585901,-22.216257,0.46892372
-0.80332935,15.654934,0.4676185
-1.1221706,-100.0,0.4663145
-0.6754321,-28.532705,0.46501178
-0.73153913,-11.538738,0.46371034
0.24001963,-12.520001,0.46241015
1.4089321,12.088126,0.46111125
0.2941034,28.004765,0.45981365
-0.5594029,-28.84489,0.45851734
1.2600713,3.2955759,0.45722237
1.7802202,21.12308,0.4559287
-0.7572877,-100.0,0.45463637
0.0,-100.0,0.4533454
0.41255882,33.991905,0.45205575
1.3875015,-100.0,0.4507675
0.70261663,17.691921,0.44948056
-0.563478,33.67069,0.44819504
0.59602475,-20.420153,0.44691092
1.4980829,-6.3536844,0.44562817
-0.765885,13.74582,0.44434685
-2.2038972,-100.0,0.44306692
-0.40629232,-100.0,0.44178843
0.50161666,-6.345095,0.44051138
-0.6682493,-100.0,0.43923575
-0.54966074,-100.0,0.43796158
0.57206845,40.680767,0.43668887
0.676663,-100.0,0.43541765
0.97058564,-31.233261,0.4341479
1.4142135,25.931492,0.43287963
1.4076072,-37.166878,0.43161285
1.3878499,-21.527697,0.43034756
1.3551263,1.2622601,0.4290838
1.309742,-100.0,0.42782158
1.252121,-21.468351,0.42656085
1.1828017,33.324814,0.42530167
1.1024319,-100.0,0.42404407
1.0117623,-100.0,0.422788
0.9116399,-21.033463,0.42153347
0.80300033,-100.0,0.42028055
0.68685853,-100.0,0.41902918
0.5642995,-7.893607,0.41777942
0.4364684,-100.0,0.41653123
0.30455947,-100.0,0.41528463
0.16980508,35.81181,0.41403967
0.0,-37.980675,0.41279632
-0.13653538,6.3482065,0.4115546
-0.27179512,33.761757,0.41031453
-0.40451556,-100.0,0.4090761
-0.53345674,-36.470867,0.4078393
-0.6574139,4.0758505,0.40660414
-0.775229,-100.0,0.40537068
-0.8858013,-100.0,0.4041389
-0.9880978,-40.50433,0.40290877
-1.0811627,-100.0,0.40168032
-1.1641265,-100.0,0.4004536
-1.2362142,-33.75463,0.39922857
-1.2967521,-31.961908,0.39800525
-1.3451748,-1.1261634,0.39678362
-1.3810298,26.778694,0.39556375
-1.4039823,-22.366625,0.3943456
1.9895613,6.403134,0.3931292
0.6143538,36.823883,0.39191452
-0.093390055,-100.0,0.3907016
1.2014037,-42.850758,0.38949046
0.3331851,-24.80639,0.38828105
-1.3473922,-29.562891,0.38707346
-0.3723623,-1.1884747,0.38586763
-0.09550545,31.041924,0.38466355
-1.7963898,-100.0,0.3834613
-1.2495334,-31.209068,0.38226086
0.24996863,-2.8959422,0.3810622
-0.7441092,-100.0,0.37986538
-0.8802103,-100.0,0.37867036
1.1085535,-12.552708,0.37747717
0.95423764,-100.0,0.37628582
-0.11413469,-30.931297,0.37509632
0.0,39.212772,0.37390864
-0.57112557,-100.0,0.37272283
1.2788491,-100.0,0.37153888
1.497724,-38.260273,0.37035677
0.04892368,-100.0,0.36917657
0.9280549,-100.0,0.3679982
1.6754502,40.779022,0.36682177
-0.16290537,-25.055923,0.36564717
-0.53917575,29.055557,0.3644745
0.61497754,44.0904,0.36330372
-0.6551685,-100.0,0.36213484
-1.8391349,-1.2946624,0.3609679
-0.41157573,15.276376,0.35980284
-0.3570154,-100.0,0.35863975
-1.7048261,-28.052689,0.35747856
-0.46909875,-9.696415,0.3563193
1.9490436,-100.0,0.355162
0.20490044,-100.0,0.35400662
-0.6935304,-1.5020096,0.3528532
0.15912504,-100.0,0.35170177
-1.2410866,-13.305812,0.35055226
-1.1457481,20.369858,0.34940475
1.2716076,-100.0,0.3482592
0.77039814,-100.0,0.34711564
0.06586029,16.179293,0.34597403
1.0917943,-100.0,0.34483445
-0.5412215,7.4227204,0.34369683
-1.8438158,43.639885,0.34256122
0.050923213,-100.0,0.34142762
0.1772257,18.304682,0.34029603
-0.20034699,44.798378,0.33916646
1.6391864,-33.634666,0.3380389
0.0,7.761219,0.33691335
0.1393159,32.88474,0.33578986
-1.753905,-3.9030225,0.33466837
-0.70969087,14.529932,0.33354893
1.1634108,43.603657,0.33243152
0.18018101,-12.207228,0.3313162
0.60041815,6.315605,0.3302029
1.3072482,22.672508,0.32909164
-1.0183065,-43.428307,0.3279825
-1.4018106,-17.733889,0.32687536
0.17454219,8.886585,0.32577032
-0.5405049,-100.0,0.32466733
0.061886482,-100.0,0.32356644
1.9336787,-2.9566638,0.32246763
0.36179408,-34.548088,0.3213709
-0.82842624,-20.730816,0.32027626
2.336447,7.9741445,0.3191837
0.5797967,-100.0,0.31809327
-1.356842,-44.104874,0.31700492
-0.94155735,-30.04367,0.31591868
-0.61864007,0.91686714,0.31483456
-0.16334479,17.6308,0.31375256
1.7134969,38.186813,0.31267267
1.6544378,-100.0,0.3115949
-1.084685,-100.0,0.31051925
-1.8387321,-16.644342,0.30944574
-0.28651375,-100.0,0.30837435
0.2772311,-100.0,0.3073051
0.7721885,18.53468,0.30623797
1.6616305,-100.0,0.305173
0.08471928,-100.0,0.3041102
-2.183219,-18.772316,0.3030495
0.0,-36.167145,0.301991
-0.75676745,11.9327345,0.30093464
0.46268553,44.893356,0.29988045
0.5572257,-100.0,0.2988284
-0.6692463,-100.0,0.29777852
-0.10258501,-13.88875,0.29673082
0.6121855,-100.0,0.2956853
-0.50362974,-100.0,0.29464194
-0.46008298,-44.895752,0.29360077
0.9207529,-40.45114,0.29256177
0.2762948,-21.578959,0.29152495
-0.8393341,39.896,0.29049033
0.06499809,-100.0,0.2894579
0.3292978,-100.0,0.28842765
-0.6140601,28.48072,0.2873996
0.18223825,-41.4191,0.28637373
2.3778627,-16.348541,0.28535008
-0.2101255,34.333725,0.28432864
0.1028788,-100.0,0.2833094
1.8050874,-9.475307,0.2822924
-1.303496,38.145817,0.28127757
-0.21595494,-100.0,0.28026494
0.68091285,-100.0,0.27925456
-2.2588952,-17.155651,0.2782464
-0.19293658,-100.0,0.27724043
0.078699134,-21.048403,0.2762367
-2.157874,27.590256,0.2752352
0.7211012,-100.0,0.27423593
0.28267825,-100.0,0.27323887
-1.1683689,-41.96959,0.27224407
1.9173851,-100.0,0.27125147
0.49522865,-100.0,0.2702611
0.0,-36.230404,0.269273
-0.30557346,-100.0,0.26828712
-0.5610972,-100.0,0.2673035
-0.7046058,-17.03348,0.2663221
-0.8208627,-12.028887,0.26534295
-0.7360338,25.870163,0.26436606
-0.53361136,41.73384,0.2633914
-0.38087076,-32.236156,0.26241902
0.0013522422,0.8334611,0.26144886
0.31751603,24.432175,0.26048097
0.45348707,-100.0,0.25951532
0.7813104,-100.0,0.25855193
0.8124313,39.276833,0.2575908
0.64601976,-28.174088,0.25663194
0.69473135,-12.472931,0.25567532
0.32752854,43.30836,0.25472096
2.4755845,-100.0,0.2537689
0.2762304,-8.775656,0.25281906
-1.2861502,42.776604,0.2518715
0.10479142,-100.0,0.25092623
-0.25373766,-100.0,0.24998319
-0.98324466,17.721659,0.24904244
-0.080289565,-100.0,0.24810396
0.07603912,-100.0,0.24716775
0.84428537,13.584848,0.2462338
1.8132681,-100.0,0.24530214
-0.46296778,-11.109441,0.24437274
-1.7538613,18.554262,0.24344563
0.41351306,-100.0,0.24252078
0.114698455,-100.0,0.24159822
-1.5316654,13.7578125,0.24067794
0.26067412,-20.582785,0.23975992
0.0,14.887332,0.23884419
-0.6588235,31.167475,0.23793073
-1.5875679,-100.0,0.23701957
0.04958823,-8.0880575,0.23611067
0.94069415,41.091175,0.23520406
-0.8133292,-100.0,0.23429973
0.22601764,-100.0,0.23339768
2.2170799,41.738846,0.23249792
0.06695371,-44.660255,0.23160043
-1.6111774,-18.242859,0.23070523
-0.47412544,6.550514,0.22981232
-0.35404468,-100.0,0.2289217
-0.15106042,21.149603,0.22803335
0.6714473,41.598885,0.22714728
0.001315505,-100.0,0.22626351
0.5508272,7.2734523,0.225382
2.3691418,28.838884,0.2245028
1.2777531,-100.0,0.22362587
-0.46308833,-100.0,0.22275123
-0.48182356,11.728607,0.22187887
1.0625156,-100.0,0.2210088
1.8872194,-100.0,0.22014102
0.94317687,21.387863,0.21927552
-0.32192317,-100.0,0.21841231
-0.34345487,-1.842594,0.21755138
0.42808917,17.704243,0.21669273
0.6400351,-100.0,0.21583636
0.16615897,-37.741894,0.21498229
-0.118060626,-4.433658,0.21413049
-0.06247599,-100.0,0.21328098
-0.3263435,-37.09,0.21243374
-0.8594287,41.909397,0.21158879
0.0,-14.955434,0.21074612
-0.044487994,-0.25043702,0.20990574
-0.52846974,32.785645,0.20906763
-0.79429805,-100.0,0.2082318
-0.19556135,7.5589223,0.20739827
0.43378037,22.122578,0.20656699
-0.19489864,-100.0,0.20573801
-1.593331,-3.6353781,0.20491129
-1.8279833,30.850843,0.20408687
-0.3940061,-100.0,0.20326471
0.7279052,-2.4863944,0.20244482
-0.18736105,16.586987,0.20162722
-1.9751303,-44.353004,0.2008119
-2.1324985,-4.528618,0.19999883
-0.4236266,29.5325,0.19918804
0.78586936,-100.0,0.19837952
1.4142135,-100.0,0.19757327
1.3359847,33.864147,0.1967693
1.1099526,-100.0,0.19596758
0.7611238,-100.0,0.19516815
0.32809004,40.39661,0.19437097
-0.14124106,-100.0,0.19357607
-0.5949463,-31.67292,0.19278342
-0.9828313,11.468436,0.19199303
-1.2619833,-100.0,0.1912049
-1.4015191,-5.9406924,0.19041905
-1.3860013,12.057249,0.18963544
-1.2171471,-100.0,0.1888541
-0.9136369,-100.0,0.188075
-0.5090489,-29.266108,0.18729818
-0.04814359,-100.0,0.1865236
0.41808796,-100.0,0.18575127
0.0,-7.6845274,0.1849812
-0.46383727,-100.0,0.18421337
-0.8763591,-100.0,0.18344778
-1.1919273,41.464676,0.18268445
-1.3756297,-100.0,0.18192336
-1.4071429,-1.9315828,0.18116452
-1.2829804,22.33788,0.18040791
-1.0168788,-100.0,0.17965356
-0.6382776,-100.0,0.17890142
-0.18906209,-44.389145,0.17815153
0.2810698,-100.0,0.17740388
0.72010624,-100.0,0.17665845
1.0794756,-43.95762,0.17591527
1.31942,-35.588333,0.17517431
1.4133939,-18.28711,0.17443559
1.3510005,29.54653,0.17369907
1.9737659,-100.0,0.1729648
0.41259456,-100.0,0.17223273
0.591465,20.230934,0.17150289
1.8353856,-40.059956,0.17077526
0.05361523,-14.121914,0.17004986
0.585176,26.228617,0.16932668
1.4458948,-100.0,0.1686057
-0.43541363,-33.887745,0.16788693
0.43271765,3.633067,0.16717038
0.87689584,-100.0,0.16645601
-0.96867645,-14.105941,0.16574387
0.20627007,41.82527,0.16503392
0.23105505,-100.0,0.16432618
-1.4421479,-30.019613,0.16362062
-0.0070061283,23.611076,0.16291727
-0.37910217,-5.8312817,0.16221611
0.0,8.971063,0.16151714
0.96622664,40.8221,0.16082035
-0.6177778,-27.868896,0.16012576
0.69097966,1.6193988,0.15943335
1.2313966,35.379253,0.15874311
-0.28057492,-100.0,0.15805507
1.2684783,-100.0,0.15736918
1.3292356,21.046598,0.15668549
-0.03775278,-100.0,0.15600395
1.6416274,-100.0,0.1553246
1.2062011,44.046432,0.1546474
0.057762392,-11.486763,0.15397236
1.7599548,10.488284,0.1532995
0.85297066,38.08542,0.15262878
-0.0051416517,-100.0,0.15196024
1.622564,-21.60884,0.15129383
1.4142135,35.932148,0.15062958
0.28495443,-100.0,0.14996749
-1.2993808,-100.0,0.14930753
-0.80858725,-8.969586,0.14864972
0.9735311,-30.397337,0.14799406
1.200907,-11.409789,0.14734052
-0.4895819,20.546377,0.14668912
-1.398202,-15.061673,0.14603986
-0.073874444,0.6690279,0.14539272
1.3684314,16.557274,0.1447477
0.6253337,-100.0,0.14410482
-1.1164305,-100.0,0.14346406
-1.07524,-14.406675,0.14282541
0.68312335,-100.0,0.14218888
1.3505296,-100.0,0.14155446
-0.13887833,-37.75452,0.14092214
0.0,-34.819622,0.14029194
-1.3852079,-5.8196287,0.13966385
-0.55821997,36.003647,0.13903783
1.1602528,-27.882534,0.13841394
1.025786,-3.4402988,0.13779213
-0.746875,37.210613,0.1371724
-1.3267666,-23.448832,0.13655478
0.2122061,-5.716807,0.13593923
1.4122827,15.26632,0.13532576
0.35692465,-100.0,0.13471438
-1.2684469,-100.0,0.13410507
-0.8680915,28.035505,0.13349783
0.91861784,-100.0,0.13289267
1.2382821,-100.0,0.13228956
-0.41960704,-6.250213,0.13168852
-1.407378,-5.946253,0.13108954
1.4142135,8.629812,0.13049261
1.3023534,36.161354,0.12989774
0.98446834,-33.7429,0.12930493
0.51084614,-15.0951185,0.12871414
-0.043589015,4.812102,0.12812541
-0.5911286,-100.0,0.12753873
-1.045155,-23.187803,0.12695408
-1.3338441,19.367863,0.12637146
-1.4115266,-100.0,0.12579086
-1.2659137,-100.0,0.1252123
-0.9200406,-27.441551,0.124635756
-0.4286224,-100.0,0.12406123
0.1306014,-100.0,0.123488724
0.66916484,-41.466305,0.122918226
1.1018702,-43.81447,0.12234975
1.3602661,15.690922,0.121783264
0.0,41.077106,0.121218786
0.55124927,-100.0,0.12065631
1.0152941,-100.0,0.12009583
1.3187252,1.7957658,0.11953733
1.4135417,-100.0,0.11898083
1.2847439,-100.0,0.11842631
0.9527071,-8.440122,0.11787377
0.46995756,-100.0,0.11732321
-0.087136604,-100.0,0.116774626
-0.63044626,33.11756,0.11622801
-1.0740229,-100.0,0.115683354
-1.3476954,-22.532536,0.11514067
-1.4081702,-8.831779,0.114599936
-1.2458806,-100.0,0.11406116
-0.8864999,-26.533192,0.11352434
-0.38687998,-10.357063,0.11298947
2.0326655,-24.974813,0.11245654
-0.10713173,-5.5750985,0.11192555
-1.4688556,30.019772,0.1113965
0.14548218,-100.0,0.11086938
0.11475585,-100.0,0.11034419
0.17911208,16.27371,0.109820925
1.2320234,-100.0,0.109299585
-0.69225264,-30.75376,0.10878016
-1.8145369,28.795694,0.10826265
0.9595558,-100.0,0.10774705
1.3744081,-22.99532,0.10723335
-0.6230818,22.279985,0.106721565
-0.27330583,-42.86845,0.10621168
-0.27733448,-3.800208,0.105703674
-0.7835132,30.728401,0.10519757
1.2528615,-44.912186,0.10469335
0.0,3.1919162,0.10419102
-1.8859742,41.181194,0.103690565
0.16741528,-10.184374,0.10319198
0.846348,7.0519958,0.10269527
-0.026503278,42.649353,0.10220043
0.6142739,-40.15233,0.10170746
-0.43645102,-3.5708923,0.10121634
-1.6501784,14.664114,0.100727074
0.8853731,-100.0,0.100239664
1.7126771,-36.36796,0.0997541
-0.87598634,3.408251,0.09927039
-0.8651083,-33.655045,0.09878851
0.2214288,2.3526728,0.09830847
-0.3051598,38.052128,0.09783026
0.7977616,3.3346105,0.097353876
1.0980562,22.834776,0.09687931
1.9884994,39.544785,0.09640657
0.3182877,-100.0,0.09593565
0.05626869,-23.44214,0.09546654
0.943665,44.14457,0.09499923
-1.1888738,-100.0,0.094533734
-1.1834582,-100.0,0.09407003
-0.033404186,14.320357,0.093608126
-1.550647,-26.230305,0.09314801
-0.5567002,2.7923808,0.092689686
1.0357099,18.361187,0.09223314
-0.21369012,-100.0,0.09177837
0.9037304,-100.0,0.09132538
1.8301458,-37.145767,0.09087416
-0.13484946,-40.427998,0.0904247
0.43443203,-6.5887637,0.08997701
0.56618935,11.658987,0.08953108
0.0,-100.0,0.0890869
-0.32852486,14.18955,0.08864447
1.777163,39.889072,0.08820379
0.85805976,-100.0,0.087764844
0.07535999,-1.544932,0.08732764
1.3873051,17.687819,0.086892165
-0.35073343,-31.4908,0.08645842
-1.2402047,-13.592968,0.0860264
0.07086063,35.95287,0.0855961
-1.382486,-25.108759,0.08516752
-1.3389765,-4.372227,0.08474065
0.63340455,20.505009,0.084315486
-0.3518008,-100.0,0.08389203
0.20597535,-100.0,0.08347027
1.9285922,-1.0944384,0.08305021
0.3455867,-36.462833,0.082631834
2.008784,-19.570457,0.08221515
0.40481102,0.48481464,0.08180015
-0.6994259,-100.0,0.08138682
0.23722497,-40.243942,0.08097517
-0.77696127,23.319706,0.08056519
-1.8371658,-100.0,0.08015687
0.20321548,-100.0,0.07975022
1.1764969,4.624752,0.07934522
0.036874074,-100.0,0.078941874
0.82919884,-44.91142,0.078540176
1.3758813,-10.454627,0.078140125
-0.88452095,-100.0,0.07774171
-1.4865886,4.7850842,0.07734493
-0.0151199065,33.12992,0.07694978
-0.5828849,-100.0,0.076556265
-0.7682025,-6.0027733,0.07616437
0.0,26.870104,0.07577409
-1.6275393,-100.0,0.07538542
-0.3708745,-100.0,0.07499837
-0.26436803,-31.963602,0.074612916
-1.1462756,-100.0,0.07422907
0.6745784,7.10894,0.07384682
1.872173,35.6941,0.07346616
0.16058648,-100.0,0.07308709
-0.092472054,-44.59184,0.0727096
0.5960067,17.790665,0.072333686
-1.1678599,-100.0,0.071959354
-1.7851895,-27.5906,0.071586594
0.32657194,-1.0997119,0.0712154
0.5489734,-100.0,0.07084576
-0.16214319,-13.059715,0.07047769
1.3570929,36.809586,0.07011116
2.0161757,-100.0,0.06974619
0.15687726,-100.0,0.06938276
-1.4246651,11.841559,0.069020875
-0.20207977,-100.0,0.06866052
0.052144714,-100.0,0.0683017
-0.288683,-8.790994,0.06794441
1.195703,-100.0,0.067588635
1.0124156,-100.0,0.06723438
-1.5746146,-38.79411,0.06688165
-1.3090652,-21.646545,0.06653042
1.0135343,9.630779,0.0661807
0.72637576,26.149534,0.06583248
-0.08819213,-100.0,0.06548575
0.5353451,-100.0,0.06514052
-0.49193203,38.10726,0.06479678
-1.6894295,-100.0,0.064454526
0.0,10.379938,0.06411374
1.861346,30.465641,0.063774444
0.24186423,-100.0,0.06343661
-0.78404915,-40.81061,0.06310025
-0.018230565,-13.052073,0.062765345
-0.6457223,-100.0,0.062431898
-0.6602154,-100.0,0.062099908
1.516724,-40.907303,0.061769366
1.2543353,-12.423492,0.06144027
-1.3863143,5.4519467,0.061112612
-1.1326197,40.98435,0.060786393
0.5474915,-100.0,0.060461603
0.14010718,-37.427948,0.060138244
0.27715585,17.739122,0.05981631
1.1844903,-30.268225,0.059495788
-0.54033756,-1.8661027,0.059176683
2.0469427,41.22738,0.05885899
1.7965823,-22.171808,0.058542702
1.1676393,-7.8095026,0.05822782
0.46685857,8.5620985,0.057914328
0.035734385,-100.0,0.057602234
0.083676204,-100.0,0.057291526
0.58570415,28.556494,0.056982204
1.2946539,-100.0,0.05667426
1.8619282,-35.455055,0.056367695
2.0078032,37.13488,0.0560625
1.6580871,-100.0,0.05575867
0.98036826,-3.2949133,0.055456206
0.30214307,33.565247,0.0551551
-0.049177073,-100.0,0.054855347
0.09378224,-100.0,0.054556943
0.65659195,-16.003529,0.05425989
0.0,-36.62682,0.05396417
0.6432741,-2.6120675,0.05366979
0.9591184,22.36645,0.053376745
0.78007567,-100.0,0.05308503
0.18048027,-100.0,0.052794635
-0.5598479,32.54062,0.052505564
-1.0922986,-100.0,0.052217804
-1.169773,-17.690878,0.05193136
-0.76739264,-2.7671103,0.051646218
-0.09464526,-35.72245,0.051362384
0.5069685,-6.3843927,0.051079843
0.7307813,33.536892,0.050798602
0.45478824,-100.0,0.050518647
-0.19874,-100.0,0.05023998
-0.92298263,8.081181,0.049962595
-1.3764553,-100.0,0.049686484
1.9842283,-15.948969,0.04941165
0.8484029,11.482152,0.049138084
0.013557439,-100.0,0.04886578
1.339157,-3.41158,0.04859474
1.7374969,33.16383,0.048324954
0.20612735,-100.0,0.04805642
0.11189698,-100.0,0.047789134
1.5251932,16.738054,0.047523092
1.0614426,-100.0,0.047258288
-0.4092037,-100.0,0.04699472
0.2588629,21.830595,0.046732385
1.3258054,-36.64438,0.04647127
0.13115214,-1.7946221,0.046211384
-0.84469706,29.23442,0.045952715
0.373949,-100.0,0.04569526
0.76193494,2.7497902,0.045439016
0.0,17.287176,0.045183975
-1.0929588,-100.0,0.044930138
0.05295768,-18.028402,0.0446775
0.58118683,40.82205,0.044426054
-0.9520096,-34.92581,0.044175796
-1.2867568,8.934164,0.043926723
0.11966428,40.07317,0.04367883
-0.14037763,-100.0,0.043432117
-1.6621882,-44.661568,0.043186575
-1.1480198,-2.9324563,0.042942204
0.08511949,-17.639181,0.042698994
